"id"	"item_id"	"reviewer name"	"reviewer twitter"	"rating"	"quality score"	"created at"	"review"
"4930"	"1224"	"Laura Fitton"	"Pistachio"	"5"	"2"	"2010-02-07 03:52:56 UTC"	"My first attempt at screencasting and it took just 3 (unscripted) takes to get exactly what we wanted. Technology worked perfectly. Once I stopped stammering over my words we had it. Thanks Adam & team!! Tour of @oneforty on @screenr: http://screenr.com/jEd"
"4931"	"155"	"App_Anarchy"	"App_Anarchy"	"5"	"0"	"2010-02-07 04:12:35 UTC"	"Absolutely love it.I almost always follow back, you wouldn't believe the amount of people who follow just to turn around and unfollow to pump up their numbers, This is without a doubt the best tool to beat these spammers. For me it's the most important tool to manage my Twitter account."
"4933"	"1086"	"App_Anarchy"	"App_Anarchy"	"5"	"-1"	"2010-02-07 04:23:10 UTC"	"I really like it to connect with like minded people. I wouldn't pay too much attention to the ranking as an algorithm is used and it can be gamed. "
"4934"	"2400"	"Joanne Kersten"	"The_Real_Joanne"	"5"	"1"	"2010-02-07 04:40:13 UTC"	"Love these!! Great layouts for everyone, there super cute insted of the crappy ones you get everywhere else, they have always worked for me and there totally FREE!! :) :) :) "
"4935"	"2046"	"Gradon Tripp"	"gradontripp"	"5"	"0"	"2010-02-07 15:56:45 UTC"	"I've had to run two Twitter clients on my phone because I have multiple accounts. I could have used Twidroid Pro, but I don't like the free version, so why would I pay for Pro?

Well, with the most recent update, Seesmic is the only Twitter app I use. Multiple accounts, search, great UI, and very fast. Thumbs up all the way."
"4936"	"427"	"Twiangulate"	"Twiangulate"	"4"	"0"	"2010-02-07 16:12:04 UTC"	"Very cool looking and great concept, but took me a while to figure out what all the dots and circles signify.  "
"4937"	"1882"	"Вячеслав Богомазов"	"bogomazon"	"5"	"-1"	"2010-02-07 21:46:02 UTC"	"Круто, что еще сказать. Удаляет всяких ненужных мудаков=)"
"4938"	"1208"	"Kathy Jacobs"	"callkathy"	"1"	"0"	"2010-02-08 01:39:17 UTC"	"Does anyone know if this app is still supported? Have tried to get to the site several times lately and only get server not found errors...."
"4939"	"1384"	"Bill Sodeman"	"billso"	"5"	"0"	"2010-02-08 04:32:03 UTC"	"It's a good service with helpful recommendations and reviews. While it doesn't provide streaming access to lots of songs, it does have handy links to YouTube videos, playlists and local shows. "
"4940"	"155"	"Carla Rae"	"CarlaRae_"	"4"	"0"	"2010-02-08 05:18:37 UTC"	"Great tool.  Only thing that would make it better is to be able to change the follow status within the app."
"4941"	"1882"	"Bill Sodeman"	"billso"	"5"	"-1"	"2010-02-08 05:37:18 UTC"	"This is an easy way to cull the herd. Read the report instructions carefully before you start pressing buttons!"
"4942"	"1108"	"Bill Sodeman"	"billso"	"5"	"0"	"2010-02-08 05:38:36 UTC"	"This service works well, especially from Tweetie 2. It does have some banner ads, but yFrog does use OAuth. "
"4943"	"788"	"Bill Sodeman"	"billso"	"1"	"0"	"2010-02-08 05:40:37 UTC"	"It's very easy to use, as TwitPic support is integrated into many Twitter clients. Without OAuth support, I wouldn't trust the site with my Twitter credentials."
"4944"	"851"	"Bill Sodeman"	"billso"	"3"	"0"	"2010-02-08 05:42:11 UTC"	"It's better than nothing, especially if your phone doesn't support apps. "
"4945"	"151"	"Bill Sodeman"	"billso"	"4"	"0"	"2010-02-08 05:43:56 UTC"	"It's fun and it can become addictive. Be sure to turn off automatic tweeting of your location and mayoral activities, or you may tick of your Twitter and FC followers."
"4946"	"155"	"Cleo "	"Simply_Cl3"	"5"	"0"	"2010-02-08 05:52:04 UTC"	"thanks for the infoo... i got to c who is real and who isnt.."
"4947"	"155"	"Tim Entwisle"	"madcom"	"4"	"0"	"2010-02-08 05:53:21 UTC"	"Great site. Very useful! Quick. Easy to use. I would recommend it. I have used an alternative site but this is much better.


"
"4948"	"155"	"John T Blunt"	"BluntWoodworks"	"5"	"0"	"2010-02-08 07:18:58 UTC"	"A very simple online solution to a very time consuming chore!"
"4949"	"646"	"Mithun Cotha ✔"	"mithuncotha"	"1"	"-1"	"2010-02-08 10:25:34 UTC"	"its not working?
can some one tell me how to try this?

"
"4950"	"1371"	"Kathy Jacobs"	"callkathy"	"5"	"0"	"2010-02-08 16:14:05 UTC"	"Agree with QuinnyLee - Does what it says and does it right. I have had other apps tell me I started a year or two later than I did. This one got it right for me. (And got it right for everyone I checked too!)"
"4951"	"1394"	"sara selepouchin"	"girlscantell"	"5"	"0"	"2010-02-08 17:38:31 UTC"	"Postling has been the perfect tool for managing all of my social networking profiles for a handful of brands. I can easily keep blogs + posts up to date for my small business, separate out business-related posts so I don't inundate friends and family with my brand's news, post information for my neighborhood association, and post personal statuses all over the web,  without having to log in and out 40 times a day. It's just a really handy tool for keeping things organized and up to date - a must for any small business owner or anyone wearing multiple virtual hats in any given day. "
"4952"	"695"	"Gradon Tripp"	"gradontripp"	"2"	"0"	"2010-02-08 17:57:22 UTC"	"Used this when I first got my MyTouch. Found it to be really heavy. It liked to crash more often than I liked. As more Android apps came out, I switched away from this.

Better options: Swift, Seesmic."
"4953"	"1633"	"Gradon Tripp"	"gradontripp"	"4"	"0"	"2010-02-08 18:10:11 UTC"	"Very happy with Swift. Clean, intuitive UI, lightweight. Love the ""Jump to Now"" button - skips everything between you're last refresh and now. 

The only reason switched to Seesmic is for multiple account support. Not sure how many people have that need, though."
"4954"	"43"	"Gradon Tripp"	"gradontripp"	"5"	"1"	"2010-02-08 18:13:45 UTC"	"By far the best way to integrate music with Twitter. I'm a huge music nerd, so this let's me share whatever comes into my head. You do need to be sparing with the frequency of your blips, lest ye insult your following -- although they opted in, right? ;)"
"4955"	"151"	"Gradon Tripp"	"gradontripp"	"4"	"0"	"2010-02-08 18:19:26 UTC"	"I really dig Foursquare. Like mediaphyter, I have concerns, and can see people overusing the service, something I was tempted to do early on. But Foursquare adds the best ability so far to share your social actions with your Twitter followers -- you'll realize how great it is the first time you meet up with a friend because you saw their Foursquare update. "
"4956"	"501"	"Gradon Tripp"	"gradontripp"	"4"	"0"	"2010-02-08 18:21:25 UTC"	"It's like blogging-lite. Use this for things that are too big for Twitter, but not ""on target"" for either of my blogs. Simple UI makes it easy to add content, and then share that content with Twitter, Facebook, or other Tumblr users. "
"4957"	"155"	"Mirijam Rosenast"	"glitterglitzer"	"5"	"0"	"2010-02-08 18:30:10 UTC"	"This is really great! I wanted to see who follows me only to be followed back and then unfollows me. I'm so happy I didn't have to do it one by one. "
"4958"	"580"	"Gradon Tripp"	"gradontripp"	"4"	"0"	"2010-02-08 18:46:50 UTC"	"Love Tweetdeck. Best way to sort your multitude of followers and keep track of various conversations. You can keep track of all of your Twitter accounts, too -- something very important to people that use Twitter for both personal and business reasons.  

I do wish it was a little less of a resource hog, but overall, I'm very happy with it."
"4959"	"788"	"Gradon Tripp"	"gradontripp"	"4"	"1"	"2010-02-08 18:51:16 UTC"	"Take a photo, post it to Twitpic, it posts to Twitter. Super easy. It comes pre-packaged with more mobile Twitter clients, so that's even easier. Would like it if they switched to OAuth instead of using your Twitter credentials, but Twitpic's been around nearly as long as Twitter and has never given us a reason to be concerned."
"4960"	"646"	"Gradon Tripp"	"gradontripp"	"5"	"0"	"2010-02-08 18:54:13 UTC"	"Love being able to see the trends of my use over time. Great app, @Dacort!"
"4961"	"1110"	"ryan clair marsh"	"xericwit"	"5"	"2"	"2010-02-08 20:07:28 UTC"	"I use the Firefox add-on & it makes life easy. Linked-In hasn't been working (but it's Linked-In's fault I understand). I have some Russian & Spanish speaking friends and you can translate messages via Google right in the side bar! It's amazing. "
"4962"	"155"	"Casey Peacock"	"caseypea"	"5"	"0"	"2010-02-08 20:48:23 UTC"	"This tool is extremely helpful in managing the twitter follow ratio!!! I was using something else and got my other account suspended! I don't think that will happen this time!!!"
"4963"	"155"	"Linda Donewald"	"MayerMuse"	"5"	"0"	"2010-02-08 23:50:33 UTC"	"I definitely use FriendorFollow and am quite impressed with this great Twitter application. "
"4965"	"61"	"Joel Peltokangas"	"joelpeltokangas"	""	"0"	"2010-02-09 05:23:42 UTC"	"Great tool for receiving answers to unknown facts, questions, etc. It's easier than surfing the web and they're usually prompt in their response."
"4966"	"1110"	"Amelia Fischer"	"Tideland23"	"5"	"2"	"2010-02-09 06:51:30 UTC"	"I LOVE Yoono! I can surf the web, do my FB games while following Twitter and watching FB notifications and status updates all at the same time.  I would not be able to live without it now.  Need it for Blackberry now!"
"4967"	"682"	"BLOGitse"	"BLOGitse"	""	"0"	"2010-02-09 08:16:37 UTC"	"Sorry to be difficult (again) but I find most of the twibes like market places not interactive 'people meet people' platforms what I hoped.  Most of the people tweet to visit their own blog etc. and that's it.
But I don't give up! :) I wish I were librarian though..... LOL!
"
"4969"	"2016"	"Miguel Flores"	"vipsphinx"	"5"	"0"	"2010-02-09 15:13:57 UTC"	"I like it, xbox 360 is not a computer so don't expect to tweet from it all the time, besides you can use a regular usb keyboard or the minikeyboard for the xbox 360 controller."
"4970"	"656"	"Michael D. Yoder"	"mdyoder"	"3"	"1"	"2010-02-09 15:42:40 UTC"	"Nice app for a quick look at how often words or phrases are appearing on Twitter.  However, it doesn't really go beyond that in terms of in depth analysis.  Still, it's an easy to use app for a quick read on how a word or phrase might be trending."
"4971"	"1142"	"Michael D. Yoder"	"mdyoder"	"5"	"0"	"2010-02-09 15:48:24 UTC"	"Very easy to use, and looks great.  I like seeing the faces of the people I'm following."
"4972"	"646"	"Michael D. Yoder"	"mdyoder"	"5"	"3"	"2010-02-09 16:00:15 UTC"	"I like this app for the variety of graphs covering tweet timeline, tweet density, avg daily and hourly tweets, @'s, interface used, replies to, and so on.  I've started to use it to gauge the progress of my company's and some clients' use of twitter."
"4973"	"82"	"Michael D. Yoder"	"mdyoder"	"5"	"1"	"2010-02-09 16:03:25 UTC"	"Love this app for managing multiple twitter accounts.  I use it every day.  The ability to add a co-tag is very helpful when multiple people are tweeting from the same account.  Helps identify the ""man (or woman) behind the curtain."""
"4974"	"531"	"Michael D. Yoder"	"mdyoder"	"1"	"3"	"2010-02-09 16:13:12 UTC"	"This app was very useful when it worked.  It appears that it is no longer working.  Too bad. Twitter doesn't have a bio search and as your Twitter network grows, it's nice to be able to look through your tweeps!"
"4975"	"2082"	"Chrispian Burks"	"chrispian"	""	"1"	"2010-02-09 16:26:34 UTC"	"Very, very cool app. Great way to find interesting people!"
"4976"	"2419"	"Chanse Arrington"	"chansearrington"	"5"	"0"	"2010-02-09 17:54:11 UTC"	"I absolutely love dlvr.it.

If you're looking for a URL shortener for all the different ways you share media, but want to be able to track and gather analytical information on the links you share, check out dlvr.it

Currently I have it importing my ""Google Reader Shares"" rss and delivering it to my Twitter feed and facebook

I also have it importing my twitter posts (only the posted tagged #fb) and delivering it to my facebook as status messages & link shares.

Sources and Destinations - http://twitpic.com/1291k3
Route Statistics - http://twitpic.com/1291z1
Social Statistics - http://twitpic.com/12925o
Social Reach Statistics - http://twitpic.com/1292tu

Did I mention that their support team is amazing also, picking up a question I had on twitter and getting me answer immediately.

Now all I need is their service integrated into my various PC/MAC & mobile clients and I'll be Golden :-)

Very good job guys! Keep up the good work!"
"4977"	"2419"	"Michael Hell"	"MichaelxHell"	"5"	"0"	"2010-02-09 18:03:55 UTC"	"The Guys of dlvr.it got in touch with me some Time ago, when i needed a good Solution to get my Blog Feed to Twitter and Facebook. Other Services didn't fully satisfy me, so i gave it a try and well, it just works the Way it should be. Customizable tweets and status posts, that will get even better in the future - i love it! What i like the most about dlvr.it? Their killer support! very fast reaction via twitter, to make things work like they should. Dlvr.it is here to stay - 5 stars a big MUST HAVE for every blogger!"
"4978"	"934"	"Bill Flint"	"bizitflint"	"5"	"0"	"2010-02-09 18:06:25 UTC"	"Another ""GREAT"" twit site,fun,fast,& easy !! And Really helpful site !"
"4979"	"925"	"Camille"	"fyrfli"	"5"	"2"	"2010-02-09 21:35:12 UTC"	"Echofon just keeps getting better - I use it on the iPhone as well as on the Mac desktop. It's the one Twitter client that I keep coming back to ... and I have tried quite a few. I have an inherent tendency to despise Adobe AIR so anything that is ""native"" if getting my vote and Echofon consistently provides a stable, enjoyable and efficient experience for me."
"4980"	"2419"	"Camille"	"fyrfli"	"3"	"2"	"2010-02-09 21:39:25 UTC"	"I've been dissatisfied with Twitterfeed almost from day-1. Yesterday, I tweeted about my frustrations and got a tailor-made @ response to me and my dilemma. I signed up and was immediately impressed with the ease of configuration despite the complexity of options available. It got better when with each feed addition, dlvr.it got no slower for me. What cinched it for me, was this morning within minutes of publishing 2 articles I saw them popup in the Twitter timeline.

I am hesitant to give all 5 stars, however, because a lot of apps start off impressive and slow down over time and with load. I am extremely happy to stay with them for now, but I warily watch for when more people catch wind and sign up too."
